,Address,AddressAccuracy,AddressNumberAndStreet,Block,Date,Latitude,Longitude,NumMosquitos,Species,Street,Time,Trap,WnvPresent,geometry,spray
10149,"3900 North Springfield Avenue, Chicago, IL 60618, USA",8.0,"3900  N SPRINGFIELD AVE, Chicago, IL",39.0,2013-09-06,41.9519,-87.7251,16.0,CULEX PIPIENS/RESTUANS, N SPRINGFIELD AVE,,T228,1.0,POINT (-87.72505699999999 41.951866),no_spray
10150,"3900 North Springfield Avenue, Chicago, IL 60618, USA",8.0,"3900  N SPRINGFIELD AVE, Chicago, IL",39.0,2013-09-06,41.9519,-87.7251,1.0,CULEX RESTUANS, N SPRINGFIELD AVE,,T228,0.0,POINT (-87.72505699999999 41.951866),no_spray
10151,"3900 North Springfield Avenue, Chicago, IL 60618, USA",8.0,"3900  N SPRINGFIELD AVE, Chicago, IL",39.0,2013-09-06,41.9519,-87.7251,16.0,CULEX PIPIENS, N SPRINGFIELD AVE,,T228,0.0,POINT (-87.72505699999999 41.951866),no_spray
10152,"5100 West 72nd Street, Chicago, IL 60638, USA",8.0,"5100  W 72ND ST, Chicago, IL",51.0,2013-09-06,41.7637,-87.7423,31.0,CULEX PIPIENS, W 72ND ST,,T035,1.0,POINT (-87.742302 41.763733),no_spray
10153,"5800 North Ridge Avenue, Chicago, IL 60660, USA",8.0,"5800  N RIDGE AVE, Chicago, IL",58.0,2013-09-06,41.9873,-87.6661,20.0,CULEX PIPIENS/RESTUANS, N RIDGE AVE,,T231,0.0,POINT (-87.666066 41.98728),no_spray
10154,"5800 North Ridge Avenue, Chicago, IL 60660, USA",8.0,"5800  N RIDGE AVE, Chicago, IL",58.0,2013-09-06,41.9873,-87.6661,2.0,CULEX PIPIENS, N RIDGE AVE,,T231,0.0,POINT (-87.666066 41.98728),no_spray
10155,"1700 North Ashland Avenue, Chicago, IL 60622, USA",9.0,"1700  N ASHLAND AVE, Chicago, IL",17.0,2013-09-06,41.9126,-87.6681,9.0,CULEX PIPIENS/RESTUANS, N ASHLAND AVE,,T232,0.0,POINT (-87.66805500000001 41.912563),no_spray
10156,"1700 North Ashland Avenue, Chicago, IL 60622, USA",9.0,"1700  N ASHLAND AVE, Chicago, IL",17.0,2013-09-06,41.9126,-87.6681,1.0,CULEX PIPIENS, N ASHLAND AVE,,T232,0.0,POINT (-87.66805500000001 41.912563),no_spray
10157,"7100 North Harlem Avenue, Chicago, IL 60631, USA",9.0,"7100  N HARLEM AVE, Chicago, IL",71.0,2013-09-06,42.0099,-87.8073,15.0,CULEX PIPIENS/RESTUANS, N HARLEM AVE,,T233,1.0,POINT (-87.807277 42.009876),no_spray
10158,"7100 North Harlem Avenue, Chicago, IL 60631, USA",9.0,"7100  N HARLEM AVE, Chicago, IL",71.0,2013-09-06,42.0099,-87.8073,18.0,CULEX PIPIENS, N HARLEM AVE,,T233,1.0,POINT (-87.807277 42.009876),no_spray
10159,"4200 West 65th Street, Chicago, IL 60621, USA",8.0,"4200  W 65TH ST, Chicago, IL",42.0,2013-09-06,41.7764,-87.6271,37.0,CULEX PIPIENS, W 65TH ST,,T235,1.0,POINT (-87.62709599999999 41.776428),no_spray
10160,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",8.0,"6200  N MCCLELLAN AVE, Chicago, IL",62.0,2013-09-06,41.9947,-87.7709,7.0,CULEX PIPIENS/RESTUANS, N MCCLELLAN AVE,,T236,0.0,POINT (-87.770899 41.994679),no_spray
10161,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",8.0,"6200  N MCCLELLAN AVE, Chicago, IL",62.0,2013-09-06,41.9947,-87.7709,10.0,CULEX PIPIENS, N MCCLELLAN AVE,,T236,1.0,POINT (-87.770899 41.994679),no_spray
10162,"2100 North Cannon Drive, Chicago, IL 60614, USA",8.0,"2100  N CANNON DR, Chicago, IL",21.0,2013-09-06,41.9257,-87.6336,3.0,CULEX PIPIENS/RESTUANS, N CANNON DR,,T054C,0.0,POINT (-87.63359 41.925652),no_spray
10163,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",9.0,"4100  N OAK PARK AVE, Chicago, IL",41.0,2013-09-12,41.9547,-87.801,12.0,CULEX PIPIENS/RESTUANS, N OAK PARK AVE,,T002,0.0,POINT (-87.800991 41.95469),no_spray
10164,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",9.0,"4100  N OAK PARK AVE, Chicago, IL",41.0,2013-09-12,41.9547,-87.801,32.0,CULEX PIPIENS, N OAK PARK AVE,,T002,1.0,POINT (-87.800991 41.95469),no_spray
10165,"2500 West Grand Avenue, Chicago, IL 60654, USA",8.0,"2500  W GRAND AVE, Chicago, IL",25.0,2013-09-12,41.8911,-87.6545,1.0,CULEX PIPIENS/RESTUANS, W GRAND AVE,,T046,0.0,POINT (-87.65449100000001 41.891118),no_spray
10166,"2500 West Grand Avenue, Chicago, IL 60654, USA",8.0,"2500  W GRAND AVE, Chicago, IL",25.0,2013-09-12,41.8911,-87.6545,1.0,CULEX RESTUANS, W GRAND AVE,,T046,0.0,POINT (-87.65449100000001 41.891118),no_spray
10167,"2500 West Grand Avenue, Chicago, IL 60654, USA",8.0,"2500  W GRAND AVE, Chicago, IL",25.0,2013-09-12,41.8911,-87.6545,7.0,CULEX PIPIENS, W GRAND AVE,,T046,0.0,POINT (-87.65449100000001 41.891118),no_spray
10168,"1100 Roosevelt Road, Chicago, IL 60608, USA",8.0,"1100  W ROOSEVELT, Chicago, IL",11.0,2013-09-12,41.8671,-87.6542,39.0,CULEX PIPIENS, W ROOSEVELT,,T048,0.0,POINT (-87.654224 41.867108),no_spray
10169,"1100 West Chicago Avenue, Chicago, IL 60642, USA",8.0,"1100  W CHICAGO, Chicago, IL",11.0,2013-09-12,41.8963,-87.6552,7.0,CULEX PIPIENS/RESTUANS, W CHICAGO,,T049,0.0,POINT (-87.655232 41.896282),no_spray
10170,"1100 West Chicago Avenue, Chicago, IL 60642, USA",8.0,"1100  W CHICAGO, Chicago, IL",11.0,2013-09-12,41.8963,-87.6552,1.0,CULEX RESTUANS, W CHICAGO,,T049,0.0,POINT (-87.655232 41.896282),no_spray
10171,"2200 North Cannon Drive, Chicago, IL 60614, USA",8.0,"2200  N CANNON DR, Chicago, IL",22.0,2013-09-12,41.922,-87.6321,5.0,CULEX PIPIENS/RESTUANS, N CANNON DR,,T054,0.0,POINT (-87.632085 41.921965),no_spray
10172,"2200 North Cannon Drive, Chicago, IL 60614, USA",8.0,"2200  N CANNON DR, Chicago, IL",22.0,2013-09-12,41.922,-87.6321,42.0,CULEX PIPIENS/RESTUANS, N CANNON DR,,T054,1.0,POINT (-87.632085 41.921965),no_spray
10173,"2200 North Cannon Drive, Chicago, IL 60614, USA",8.0,"2200  N CANNON DR, Chicago, IL",22.0,2013-09-12,41.922,-87.6321,2.0,CULEX RESTUANS, N CANNON DR,,T054,0.0,POINT (-87.632085 41.921965),no_spray
10174,"2200 North Cannon Drive, Chicago, IL 60614, USA",8.0,"2200  N CANNON DR, Chicago, IL",22.0,2013-09-12,41.922,-87.6321,1.0,CULEX RESTUANS, N CANNON DR,,T054,0.0,POINT (-87.632085 41.921965),no_spray
10175,"2200 North Cannon Drive, Chicago, IL 60614, USA",8.0,"2200  N CANNON DR, Chicago, IL",22.0,2013-09-12,41.922,-87.6321,46.0,CULEX PIPIENS, N CANNON DR,,T054,0.0,POINT (-87.632085 41.921965),no_spray
10176,"1700 West 95th Street, Chicago, IL 60643, USA",9.0,"1700  W 95TH ST, Chicago, IL",17.0,2013-09-12,41.7208,-87.666,10.0,CULEX PIPIENS/RESTUANS, W 95TH ST,,T094,0.0,POINT (-87.666014 41.720848),no_spray
10177,"1700 West 95th Street, Chicago, IL 60643, USA",9.0,"1700  W 95TH ST, Chicago, IL",17.0,2013-09-12,41.7208,-87.666,4.0,CULEX PIPIENS, W 95TH ST,,T094,0.0,POINT (-87.666014 41.720848),no_spray
10178,"8900 South Carpenter Street, Chicago, IL 60620, USA",8.0,"8900  S CARPENTER ST, Chicago, IL",89.0,2013-09-12,41.733,-87.6496,29.0,CULEX PIPIENS/RESTUANS, S CARPENTER ST,,T159,0.0,POINT (-87.649642 41.732984),no_spray
10179,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",8.0,"3600  N PITTSBURGH AVE, Chicago, IL",36.0,2013-09-12,41.9449,-87.8328,17.0,CULEX PIPIENS/RESTUANS, N PITTSBURGH AVE,,T011,0.0,POINT (-87.832763 41.944869),no_spray
10180,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",8.0,"3600  N PITTSBURGH AVE, Chicago, IL",36.0,2013-09-12,41.9449,-87.8328,9.0,CULEX PIPIENS, N PITTSBURGH AVE,,T011,1.0,POINT (-87.832763 41.944869),no_spray
10181,"5800 North Western Avenue, Chicago, IL 60659, USA",9.0,"5800  N WESTERN AVE, Chicago, IL",58.0,2013-09-12,41.9869,-87.6898,33.0,CULEX PIPIENS/RESTUANS, N WESTERN AVE,,T028,0.0,POINT (-87.689778 41.986921),no_spray
10182,"5800 North Western Avenue, Chicago, IL 60659, USA",9.0,"5800  N WESTERN AVE, Chicago, IL",58.0,2013-09-12,41.9869,-87.6898,4.0,CULEX RESTUANS, N WESTERN AVE,,T028,0.0,POINT (-87.689778 41.986921),no_spray
10183,"5800 North Western Avenue, Chicago, IL 60659, USA",9.0,"5800  N WESTERN AVE, Chicago, IL",58.0,2013-09-12,41.9869,-87.6898,45.0,CULEX PIPIENS, N WESTERN AVE,,T028,1.0,POINT (-87.689778 41.986921),no_spray
10184,"5000 South Central Avenue, Chicago, IL 60638, USA",9.0,"5000  S CENTRAL AVE, Chicago, IL",50.0,2013-09-12,41.8015,-87.7634,20.0,CULEX PIPIENS, S CENTRAL AVE,,T031,0.0,POINT (-87.76341600000001 41.801498),no_spray
10185,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",9.0,"1400  N HUMBOLDT DR, Chicago, IL",14.0,2013-09-12,41.9066,-87.7014,5.0,CULEX PIPIENS/RESTUANS, N HUMBOLDT DR,,T033,0.0,POINT (-87.701431 41.906638),no_spray
10186,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",9.0,"1400  N HUMBOLDT DR, Chicago, IL",14.0,2013-09-12,41.9066,-87.7014,7.0,CULEX PIPIENS, N HUMBOLDT DR,,T033,0.0,POINT (-87.701431 41.906638),no_spray
10187,"South Vincennes Avenue, Chicago, IL, USA",5.0,"1000  S VINCENNES, Chicago, IL",10.0,2013-09-12,41.7232,-87.65,8.0,CULEX PIPIENS/RESTUANS, S VINCENNES,,T089,0.0,POINT (-87.64997 41.723195),no_spray
10188,"South Vincennes Avenue, Chicago, IL, USA",5.0,"1000  S VINCENNES, Chicago, IL",10.0,2013-09-12,41.7232,-87.65,3.0,CULEX PIPIENS, S VINCENNES,,T089,0.0,POINT (-87.64997 41.723195),no_spray
10189,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",9.0,"1100  S ASHLAND AVE, Chicago, IL",11.0,2013-09-12,41.8681,-87.6669,21.0,CULEX PIPIENS, S ASHLAND AVE,,T090,1.0,POINT (-87.666901 41.868077),no_spray
10190,"4200 West 127th Street, Alsip, IL 60803, USA",8.0,"4200  W 127TH PL, Chicago, IL",42.0,2013-09-12,41.662,-87.7246,18.0,CULEX PIPIENS, W 127TH PL,,T135,1.0,POINT (-87.72460799999999 41.662014),no_spray
10191,"Chicago, IL, USA",3.0,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",43.0,2013-09-12,41.8781,-87.6298,1.0,CULEX PIPIENS/RESTUANS, N ASHLAND AVE OVERPASS,,T145,0.0,POINT (-87.62979799999999 41.878114),no_spray
10192,"2800 North Francisco Avenue, Chicago, IL 60618, USA",8.0,"2800  N FRANCISCO AVE, Chicago, IL",28.0,2013-09-12,41.9321,-87.7001,7.0,CULEX PIPIENS/RESTUANS, N FRANCISCO AVE,,T147,0.0,POINT (-87.70011700000001 41.932094),no_spray
10193,"2800 North Francisco Avenue, Chicago, IL 60618, USA",8.0,"2800  N FRANCISCO AVE, Chicago, IL",28.0,2013-09-12,41.9321,-87.7001,1.0,CULEX RESTUANS, N FRANCISCO AVE,,T147,0.0,POINT (-87.70011700000001 41.932094),no_spray
10194,"2800 North Francisco Avenue, Chicago, IL 60618, USA",8.0,"2800  N FRANCISCO AVE, Chicago, IL",28.0,2013-09-12,41.9321,-87.7001,13.0,CULEX PIPIENS, N FRANCISCO AVE,,T147,1.0,POINT (-87.70011700000001 41.932094),no_spray
10195,"2500 South Millard Avenue, Chicago, IL 60623, USA",9.0,"2500  S MILLARD AVE, Chicago, IL",25.0,2013-09-12,41.8461,-87.7163,14.0,CULEX PIPIENS/RESTUANS, S MILLARD AVE,,T152,0.0,POINT (-87.71627700000001 41.846075),no_spray
10196,"3500 West 116th Street, Chicago, IL 60655, USA",9.0,"3500  W 116TH ST, Chicago, IL",35.0,2013-09-12,41.6826,-87.708,10.0,CULEX PIPIENS/RESTUANS, W 116TH ST,,T158,0.0,POINT (-87.707973 41.682587),no_spray
10197,"3500 West 116th Street, Chicago, IL 60655, USA",9.0,"3500  W 116TH ST, Chicago, IL",35.0,2013-09-12,41.6826,-87.708,10.0,CULEX PIPIENS, W 116TH ST,,T158,0.0,POINT (-87.707973 41.682587),no_spray
10198,"4500 North Campbell Avenue, Chicago, IL 60625, USA",9.0,"4500  N CAMPBELL AVE, Chicago, IL",45.0,2013-09-12,41.964,-87.6918,16.0,CULEX PIPIENS/RESTUANS, N CAMPBELL AVE,,T220,0.0,POINT (-87.69181 41.963976),no_spray
10199,"4500 North Campbell Avenue, Chicago, IL 60625, USA",9.0,"4500  N CAMPBELL AVE, Chicago, IL",45.0,2013-09-12,41.964,-87.6918,12.0,CULEX PIPIENS, N CAMPBELL AVE,,T220,0.0,POINT (-87.69181 41.963976),no_spray
10200,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",8.0,"4600  N MILWAUKEE AVE, Chicago, IL",46.0,2013-09-12,41.9642,-87.7576,10.0,CULEX PIPIENS/RESTUANS, N MILWAUKEE AVE,,T003,0.0,POINT (-87.757639 41.964242),no_spray
10201,"7000 North Moselle Avenue, Chicago, IL 60646, USA",9.0,"7000  N MOSELL AVE, Chicago, IL",70.0,2013-09-12,42.0083,-87.7779,17.0,CULEX PIPIENS/RESTUANS, N MOSELL AVE,,T008,0.0,POINT (-87.77792099999999 42.008314),no_spray
10202,"6100 North Lemont Avenue, Chicago, IL 60646, USA",8.0,"6100  N LEMONT AVE, Chicago, IL",61.0,2013-09-12,41.9914,-87.7471,5.0,CULEX PIPIENS/RESTUANS, N LEMONT AVE,,T012,0.0,POINT (-87.747113 41.991429),no_spray
10203,"6100 North Lemont Avenue, Chicago, IL 60646, USA",8.0,"6100  N LEMONT AVE, Chicago, IL",61.0,2013-09-12,41.9914,-87.7471,1.0,CULEX PIPIENS, N LEMONT AVE,,T012,0.0,POINT (-87.747113 41.991429),no_spray
10204,"3000 West 18th Street, Chicago, IL 60608, USA",8.0,"3000  W 18TH ST, Chicago, IL",30.0,2013-09-12,41.8574,-87.695,4.0,CULEX PIPIENS/RESTUANS, W 18TH ST,,T043,0.0,POINT (-87.694991 41.857402),no_spray
10205,"3000 West 18th Street, Chicago, IL 60608, USA",8.0,"3000  W 18TH ST, Chicago, IL",30.0,2013-09-12,41.8574,-87.695,1.0,CULEX PIPIENS, W 18TH ST,,T043,0.0,POINT (-87.694991 41.857402),no_spray
10206,"1100 South California Avenue, Chicago, IL 60612, USA",9.0,"1100  S CALIFORNIA, Chicago, IL",11.0,2013-09-12,41.8681,-87.6963,10.0,CULEX PIPIENS/RESTUANS, S CALIFORNIA,,T047,0.0,POINT (-87.696269 41.868142),no_spray
10207,"1100 South California Avenue, Chicago, IL 60612, USA",9.0,"1100  S CALIFORNIA, Chicago, IL",11.0,2013-09-12,41.8681,-87.6963,1.0,CULEX RESTUANS, S CALIFORNIA,,T047,0.0,POINT (-87.696269 41.868142),no_spray
10208,"1100 South California Avenue, Chicago, IL 60612, USA",9.0,"1100  S CALIFORNIA, Chicago, IL",11.0,2013-09-12,41.8681,-87.6963,25.0,CULEX PIPIENS, S CALIFORNIA,,T047,0.0,POINT (-87.696269 41.868142),no_spray
10209,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",9.0,"6100  W FULLERTON AVE, Chicago, IL",61.0,2013-09-12,41.9237,-87.7853,21.0,CULEX PIPIENS/RESTUANS, W FULLERTON AVE,,T013,1.0,POINT (-87.78528799999999 41.923738),no_spray
10210,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",8.0,"1200  W GREENLEAF AVE, Chicago, IL",12.0,2013-09-12,42.0104,-87.6621,8.0,CULEX PIPIENS/RESTUANS, W GREENLEAF AVE,,T018,0.0,POINT (-87.66214000000001 42.010412),no_spray
10211,"1000 North Central Park Avenue, Chicago, IL 60651, USA",9.0,"1000  N CENTRAL PARK DR, Chicago, IL",10.0,2013-09-12,41.8992,-87.7168,45.0,CULEX PIPIENS, N CENTRAL PARK DR,,T030,0.0,POINT (-87.71678799999999 41.89923),no_spray
10212,"6000 West Montrose Avenue, Chicago, IL 60634, USA",9.0,"6000  W MONTROSE DR, Chicago, IL",60.0,2013-09-12,41.9606,-87.7772,8.0,CULEX PIPIENS/RESTUANS, W MONTROSE DR,,T017,0.0,POINT (-87.77718900000001 41.96061599999999),no_spray
10213,"6000 West Montrose Avenue, Chicago, IL 60634, USA",9.0,"6000  W MONTROSE DR, Chicago, IL",60.0,2013-09-12,41.9606,-87.7772,1.0,CULEX RESTUANS, W MONTROSE DR,,T017,0.0,POINT (-87.77718900000001 41.96061599999999),no_spray
10214,"6000 West Montrose Avenue, Chicago, IL 60634, USA",9.0,"6000  W MONTROSE DR, Chicago, IL",60.0,2013-09-12,41.9606,-87.7772,4.0,CULEX PIPIENS, W MONTROSE DR,,T017,0.0,POINT (-87.77718900000001 41.96061599999999),no_spray
10215,"3300 West 104th Street, Chicago, IL 60655, USA",8.0,"3300  W 104TH ST, Chicago, IL",33.0,2013-09-12,41.7043,-87.7037,10.0,CULEX PIPIENS, W 104TH ST,,T095,0.0,POINT (-87.70373599999999 41.704336),no_spray
10216,"1700 North Pulaski Road, Chicago, IL 60639, USA",9.0,"1700  N PULASKI RD, Chicago, IL",17.0,2013-09-12,41.9118,-87.7267,14.0,CULEX PIPIENS, N PULASKI RD,,T039,1.0,POINT (-87.726737 41.911824),no_spray
10217,"2200 West 51st Street, Chicago, IL 60609, USA",8.0,"2200  W 51ST ST, Chicago, IL",22.0,2013-09-12,41.8012,-87.6794,4.0,CULEX PIPIENS/RESTUANS, W 51ST ST,,T061,0.0,POINT (-87.679447 41.801179),no_spray
10218,"2200 West 51st Street, Chicago, IL 60609, USA",8.0,"2200  W 51ST ST, Chicago, IL",22.0,2013-09-12,41.8012,-87.6794,15.0,CULEX PIPIENS, W 51ST ST,,T061,0.0,POINT (-87.679447 41.801179),no_spray
10219,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",9.0,"5200  W 63RD ST, Chicago, IL",52.0,2013-09-12,41.7783,-87.7524,16.0,CULEX PIPIENS/RESTUANS, W 63RD ST,,T065,0.0,POINT (-87.752411 41.77829699999999),no_spray
10220,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",9.0,"5200  W 63RD ST, Chicago, IL",52.0,2013-09-12,41.7783,-87.7524,3.0,CULEX RESTUANS, W 63RD ST,,T065,0.0,POINT (-87.752411 41.77829699999999),no_spray
10221,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",9.0,"5200  W 63RD ST, Chicago, IL",52.0,2013-09-12,41.7783,-87.7524,10.0,CULEX PIPIENS, W 63RD ST,,T065,0.0,POINT (-87.752411 41.77829699999999),no_spray
10222,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",8.0,"6700  S KEDZIE AVE, Chicago, IL",67.0,2013-09-12,41.7717,-87.703,32.0,CULEX PIPIENS/RESTUANS, S KEDZIE AVE,,T066,0.0,POINT (-87.703047 41.77166),no_spray
10223,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",8.0,"6700  S KEDZIE AVE, Chicago, IL",67.0,2013-09-12,41.7717,-87.703,39.0,CULEX PIPIENS/RESTUANS, S KEDZIE AVE,,T066,1.0,POINT (-87.703047 41.77166),no_spray
10224,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",8.0,"6700  S KEDZIE AVE, Chicago, IL",67.0,2013-09-12,41.7717,-87.703,5.0,CULEX RESTUANS, S KEDZIE AVE,,T066,0.0,POINT (-87.703047 41.77166),no_spray
10225,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",8.0,"6700  S KEDZIE AVE, Chicago, IL",67.0,2013-09-12,41.7717,-87.703,29.0,CULEX PIPIENS, S KEDZIE AVE,,T066,0.0,POINT (-87.703047 41.77166),no_spray
10226,"2200 West 69th Street, Chicago, IL 60636, USA",8.0,"2200  W 69TH ST, Chicago, IL",22.0,2013-09-12,41.7684,-87.6786,6.0,CULEX PIPIENS/RESTUANS, W 69TH ST,,T069,0.0,POINT (-87.67864899999999 41.768388),no_spray
10227,"1000 East 67th Street, Chicago, IL 60637, USA",8.0,"1000  E 67TH ST, Chicago, IL",10.0,2013-09-12,41.7732,-87.6009,2.0,CULEX RESTUANS, E 67TH ST,,T073,0.0,POINT (-87.60088 41.773215),no_spray
10228,"1000 East 67th Street, Chicago, IL 60637, USA",8.0,"1000  E 67TH ST, Chicago, IL",10.0,2013-09-12,41.7732,-87.6009,4.0,CULEX PIPIENS, E 67TH ST,,T073,0.0,POINT (-87.60088 41.773215),no_spray
10229,"3900 South Ashland Avenue, Chicago, IL 60609, USA",9.0,"3900  S ASHLAND AVE, Chicago, IL",39.0,2013-09-12,41.8225,-87.6663,7.0,CULEX PIPIENS/RESTUANS, S ASHLAND AVE,,T074,0.0,POINT (-87.66634300000001 41.822536),no_spray
10230,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",8.0,"6400  S STONY ISLAND AVE, Chicago, IL",64.0,2013-09-12,41.7787,-87.5864,7.0,CULEX PIPIENS/RESTUANS, S STONY ISLAND AVE,,T077,0.0,POINT (-87.586427 41.778748),no_spray
10231,"7100 South South Shore Drive, Chicago, IL 60649, USA",9.0,"7100  S SOUTH SHORE DR, Chicago, IL",71.0,2013-09-12,41.7662,-87.5629,1.0,CULEX PIPIENS/RESTUANS, S SOUTH SHORE DR,,T079,0.0,POINT (-87.562889 41.766202),no_spray
10232,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",9.0,"7700  S EBERHART AVE, Chicago, IL",77.0,2013-09-12,41.7547,-87.6129,2.0,CULEX PIPIENS/RESTUANS, S EBERHART AVE,,T080,0.0,POINT (-87.612922 41.754676),no_spray
10233,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",9.0,"7700  S EBERHART AVE, Chicago, IL",77.0,2013-09-12,41.7547,-87.6129,2.0,CULEX PIPIENS, S EBERHART AVE,,T080,0.0,POINT (-87.612922 41.754676),no_spray
10234,"5000 South Union Avenue, Chicago, IL 60609, USA",8.0,"5000  S UNION AVE, Chicago, IL",50.0,2013-09-12,41.8034,-87.643,3.0,CULEX PIPIENS/RESTUANS, S UNION AVE,,T082,0.0,POINT (-87.642984 41.803423),no_spray
10235,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",9.0,"7900  S CHICAGO AVE, Chicago, IL",79.0,2013-09-12,41.7543,-87.5908,1.0,CULEX PIPIENS/RESTUANS, S CHICAGO AVE,,T083,0.0,POINT (-87.590773 41.754292),no_spray
10236,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",8.0,"5200  S KOLMAR, Chicago, IL",52.0,2013-09-12,41.7987,-87.7368,14.0,CULEX PIPIENS/RESTUANS, S KOLMAR,,T114,0.0,POINT (-87.736812 41.798697),no_spray
10237,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",8.0,"5200  S KOLMAR, Chicago, IL",52.0,2013-09-12,41.7987,-87.7368,9.0,CULEX PIPIENS/RESTUANS, S KOLMAR,,T114,1.0,POINT (-87.736812 41.798697),no_spray
10238,"6300 West 64th Street, Chicago, IL 60638, USA",9.0,"6300  W 64TH ST, Chicago, IL",63.0,2013-09-12,41.7762,-87.7789,19.0,CULEX PIPIENS/RESTUANS, W 64TH ST,,T155,0.0,POINT (-87.778927 41.776156),no_spray
10239,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2013-09-12,41.6734,-87.5999,47.0,CULEX PIPIENS/RESTUANS, S DOTY AVE,,T115,1.0,POINT (-87.599862 41.673408),no_spray
10240,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2013-09-12,41.6734,-87.5999,50.0,CULEX PIPIENS/RESTUANS, S DOTY AVE,,T115,1.0,POINT (-87.599862 41.673408),no_spray
10241,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2013-09-12,41.6734,-87.5999,39.0,CULEX PIPIENS/RESTUANS, S DOTY AVE,,T115,1.0,POINT (-87.599862 41.673408),no_spray
10242,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2013-09-12,41.6734,-87.5999,50.0,CULEX PIPIENS/RESTUANS, S DOTY AVE,,T115,0.0,POINT (-87.599862 41.673408),no_spray
10243,"South Doty Avenue, Chicago, IL, USA",5.0,"1200  S DOTY AVE, Chicago, IL",12.0,2013-09-12,41.6734,-87.5999,36.0,CULEX PIPIENS, S DOTY AVE,,T115,0.0,POINT (-87.599862 41.673408),no_spray
10244,"South Stony Island Avenue, Chicago, IL, USA",5.0,"1000  S STONY ISLAND AVE, Chicago, IL",10.0,2013-09-12,41.7265,-87.5854,4.0,CULEX PIPIENS, S STONY ISLAND AVE,,T138,0.0,POINT (-87.585413 41.726465),no_spray
10245,"South Brandon Avenue, Chicago, IL 60617, USA",5.0,"1300  S BRANDON, Chicago, IL",13.0,2013-09-12,41.7406,-87.5466,28.0,CULEX PIPIENS, S BRANDON,,T209,0.0,POINT (-87.546587 41.740641),no_spray
10246,"3700 118th Street, Chicago, IL 60617, USA",8.0,"3700  E 118TH ST, Chicago, IL",37.0,2013-09-12,41.6809,-87.5352,11.0,CULEX PIPIENS/RESTUANS, E 118TH ST,,T212,0.0,POINT (-87.53519799999999 41.680946),no_spray
10247,"2400 East 105th Street, Chicago, IL 60617, USA",8.0,"2400  E 105TH ST, Chicago, IL",24.0,2013-09-12,41.7046,-87.5657,43.0,CULEX PIPIENS/RESTUANS, E 105TH ST,,T128,0.0,POINT (-87.56566600000001 41.704572),no_spray
10248,"2400 East 105th Street, Chicago, IL 60617, USA",8.0,"2400  E 105TH ST, Chicago, IL",24.0,2013-09-12,41.7046,-87.5657,30.0,CULEX PIPIENS, E 105TH ST,,T128,0.0,POINT (-87.56566600000001 41.704572),no_spray
10249,"South Cottage Grove Avenue, Chicago, IL, USA",5.0,"1000  S COTTAGE GROVE, Chicago, IL",10.0,2013-09-12,41.7505,-87.6053,5.0,CULEX PIPIENS/RESTUANS, S COTTAGE GROVE,,T102,1.0,POINT (-87.605294 41.750498),no_spray
10250,"South Cottage Grove Avenue, Chicago, IL, USA",5.0,"1000  S COTTAGE GROVE, Chicago, IL",10.0,2013-09-12,41.7505,-87.6053,11.0,CULEX PIPIENS, S COTTAGE GROVE,,T102,0.0,POINT (-87.605294 41.750498),no_spray
